timestamp,role,event,latency_sec,memory_mb,comm_kb
2025-07-27 22:37:33,client_0,SendActivations,8.598500490188599,4808.28125,0.328125
2025-07-27 22:37:35,client_4,SendActivations,6.93250584602356,5038.23046875,0.328125
2025-07-27 22:37:36,client_1,SendActivations,4.2630391120910645,6268.08203125,0.328125
2025-07-27 22:37:37,client_2,SendActivations,4.802984714508057,4852.578125,0.328125
2025-07-27 22:37:39,client_3,SendActivations,3.7439048290252686,4997.9453125,0.328125
2025-07-27 22:38:01,client_4,SendActivations,6.827542781829834,5037.98046875,0.328125
2025-07-27 22:38:04,client_0,SendActivations,8.48102593421936,4808.28125,0.328125
2025-07-27 22:38:07,client_1,SendActivations,4.010876178741455,6268.33203125,0.328125
2025-07-27 22:38:08,client_3,SendActivations,3.558241128921509,4970.72265625,0.328125
2025-07-27 22:38:08,client_2,SendActivations,3.6792612075805664,4813.328125,0.328125
2025-07-27 22:38:25,client_4,SendActivations,9.596058368682861,5011.23046875,0.328125
2025-07-27 22:38:33,client_0,SendActivations,5.132380723953247,4808.03125,0.328125
2025-07-27 22:38:36,client_3,SendActivations,7.221161842346191,4946.47265625,0.328125
2025-07-27 22:38:39,client_2,SendActivations,5.228094100952148,4813.328125,0.328125
2025-07-27 22:38:41,client_1,SendActivations,5.636399507522583,6268.08203125,0.328125
2025-07-27 22:38:45,client_4,SendActivations,5.999475717544556,5011.26953125,0.328125
2025-07-27 22:39:02,client_0,SendActivations,6.822023868560791,4808.03125,0.328125
2025-07-27 22:39:07,client_3,SendActivations,8.936986446380615,4946.4765625,0.328125
2025-07-27 22:39:09,client_2,SendActivations,5.1421799659729,4813.08203125,0.328125
2025-07-27 22:39:13,client_1,SendActivations,6.0257346630096436,6229.33203125,0.328125
2025-07-27 22:39:14,client_4,SendActivations,4.7462592124938965,5011.26953125,0.328125
2025-07-27 22:39:30,client_0,SendActivations,8.043694496154785,4808.03515625,0.328125
2025-07-27 22:39:34,client_3,SendActivations,8.848555088043213,4946.7265625,0.328125
2025-07-27 22:39:41,client_2,SendActivations,7.486065626144409,4783.08203125,0.328125
2025-07-27 22:39:42,client_4,SendActivations,5.232573509216309,4987.51953125,0.328125
2025-07-27 22:39:45,client_1,SendActivations,6.361837387084961,6229.08203125,0.328125
2025-07-27 22:39:59,client_3,SendActivations,6.399154901504517,4919.7265625,0.328125
2025-07-27 22:40:00,client_0,SendActivations,9.092426538467407,4775.0390625,0.328125
2025-07-27 22:40:09,client_4,SendActivations,5.7992377281188965,4987.01953125,0.328125
2025-07-27 22:40:13,client_2,SendActivations,7.643473386764526,4783.33203125,0.328125
2025-07-27 22:40:18,client_1,SendActivations,7.337326526641846,6229.3359375,0.328125
2025-07-27 22:40:25,client_3,SendActivations,8.802722215652466,4919.7265625,0.328125
2025-07-27 22:40:31,client_0,SendActivations,8.795840978622437,4775.28515625,0.328125
2025-07-27 22:40:34,client_4,SendActivations,5.289689064025879,4987.26953125,0.328125
2025-07-27 22:40:46,client_2,SendActivations,8.521008968353271,4783.08203125,0.328125
2025-07-27 22:40:48,client_1,SendActivations,7.02207612991333,6229.08203125,0.328125
2025-07-27 22:40:51,client_3,SendActivations,7.389911890029907,4919.7265625,0.328125
2025-07-27 22:40:55,client_4,SendActivations,3.0613372325897217,5026.34375,0.328125
2025-07-27 22:40:56,client_0,SendActivations,3.2839105129241943,4775.0390625,0.328125
2025-07-27 22:41:18,client_2,SendActivations,7.9199378490448,4756.08203125,0.328125
2025-07-27 22:41:20,client_1,SendActivations,6.57184100151062,6229.3359375,0.328125
2025-07-27 22:41:25,client_3,SendActivations,3.265040874481201,4895.9765625,0.328125
2025-07-27 22:41:26,client_4,SendActivations,7.537867069244385,5028.953125,0.328125
2025-07-27 22:41:28,client_0,SendActivations,3.9498682022094727,4775.28515625,0.328125
2025-07-27 22:41:46,client_2,SendActivations,8.446557760238647,4772.89453125,0.328125
2025-07-27 22:41:50,client_1,SendActivations,8.33521819114685,6229.33203125,0.328125
2025-07-27 22:41:53,client_3,SendActivations,4.470542907714844,4895.4765625,0.328125
2025-07-27 22:41:54,client_4,SendActivations,4.520133972167969,5029.203125,0.328125
2025-07-27 22:41:55,client_0,SendActivations,4.6264142990112305,4752.91796875,0.328125
2025-07-27 22:42:15,client_2,SendActivations,7.622276067733765,4774.20703125,0.328125
2025-07-27 22:42:20,client_1,SendActivations,6.32108473777771,6145.33203125,0.328125
2025-07-27 22:42:22,client_4,SendActivations,3.781644821166992,5028.953125,0.328125
2025-07-27 22:42:23,client_3,SendActivations,3.8391013145446777,4895.4765625,0.328125
2025-07-27 22:42:25,client_0,SendActivations,6.295909643173218,4766.28125,0.328125
2025-07-27 22:42:45,client_2,SendActivations,9.250940084457397,4774.20703125,0.328125
2025-07-27 22:42:50,client_1,SendActivations,5.919276475906372,6195.3828125,0.328125
2025-07-27 22:42:51,client_3,SendActivations,5.1780500411987305,4913.28125,0.328125
2025-07-27 22:42:53,client_4,SendActivations,3.854619264602661,5002.328125,0.328125
2025-07-27 22:42:54,client_0,SendActivations,4.6755712032318115,4767.99609375,0.328125
2025-07-27 22:42:59,client_2,SendActivations,4.526126146316528,4780.859375,0.328125
2025-07-27 22:43:20,client_1,SendActivations,6.159847974777222,6201.3984375,0.328125
2025-07-27 22:43:22,client_4,SendActivations,4.036479711532593,5002.578125,0.328125
2025-07-27 22:43:22,client_0,SendActivations,5.245565176010132,4787.5,0.328125
2025-07-27 22:43:23,client_3,SendActivations,4.223841190338135,4916.6015625,0.328125
2025-07-27 22:43:27,client_2,SendActivations,3.6710240840911865,4782.9609375,0.328125
2025-07-27 22:43:44,client_4,SendActivations,4.599513530731201,5002.328125,0.328125
2025-07-27 22:43:51,client_3,SendActivations,8.181566953659058,4916.6015625,0.328125
2025-07-27 22:43:57,client_1,SendActivations,8.173727989196777,6202.203125,0.328125
2025-07-27 22:43:59,client_0,SendActivations,8.94877004623413,4788.65234375,0.328125
2025-07-27 22:44:00,client_2,SendActivations,7.482416152954102,4783.2109375,0.328125
2025-07-27 22:44:12,client_4,SendActivations,7.6434712409973145,5002.33203125,0.328125
2025-07-27 22:44:15,client_3,SendActivations,2.8567967414855957,4916.8515625,0.328125
2025-07-27 22:44:32,client_1,SendActivations,6.470380544662476,6202.20703125,0.328125
2025-07-27 22:44:33,client_2,SendActivations,6.109993934631348,4782.9609375,0.328125
2025-07-27 22:44:34,client_0,SendActivations,5.748521566390991,4821.14453125,0.328125
2025-07-27 22:44:37,client_4,SendActivations,4.793710470199585,4988.2578125,0.328125
2025-07-27 22:44:38,client_3,SendActivations,3.9844861030578613,4892.9765625,0.328125
2025-07-27 22:45:03,client_1,SendActivations,6.055798530578613,6202.203125,0.328125
2025-07-27 22:45:04,client_2,SendActivations,4.544585943222046,4743.25,0.328125
2025-07-27 22:45:05,client_4,SendActivations,3.9266977310180664,4990.17578125,0.328125
2025-07-27 22:45:06,client_3,SendActivations,4.119585275650024,4892.9765625,0.328125
2025-07-27 22:45:06,client_0,SendActivations,4.253612518310547,4822.0,0.328125
2025-07-27 22:45:33,client_4,SendActivations,3.7155933380126953,4990.17578125,0.328125
2025-07-27 22:45:34,client_1,SendActivations,6.046533107757568,6220.0,0.328125
2025-07-27 22:45:35,client_2,SendActivations,3.6749980449676514,4756.53515625,0.328125
2025-07-27 22:45:36,client_3,SendActivations,4.311053991317749,4892.4765625,0.328125
2025-07-27 22:45:36,client_0,SendActivations,4.672788619995117,4822.25,0.328125
2025-07-27 22:46:01,client_4,SendActivations,5.916071176528931,4991.55859375,0.328125
2025-07-27 22:46:03,client_1,SendActivations,4.667541980743408,6220.45703125,0.328125
2025-07-27 22:46:04,client_3,SendActivations,4.053562879562378,4892.7265625,0.328125
2025-07-27 22:46:08,client_2,SendActivations,4.998402118682861,4759.2109375,0.328125
2025-07-27 22:46:10,client_0,SendActivations,6.247904300689697,4822.015625,0.328125
2025-07-27 22:46:27,client_4,SendActivations,6.426391363143921,5030.2578125,0.328125
2025-07-27 22:46:30,client_1,SendActivations,3.805136203765869,6220.21875,0.328125
2025-07-27 22:46:31,client_3,SendActivations,3.9227561950683594,4892.7265625,0.328125
2025-07-27 22:46:41,client_2,SendActivations,6.615410804748535,4758.9609375,0.328125
2025-07-27 22:46:45,client_0,SendActivations,8.599782228469849,4821.76171875,0.328125
2025-07-27 22:46:53,client_4,SendActivations,8.55098557472229,5032.17578125,0.328125
2025-07-27 22:46:55,client_3,SendActivations,3.348140001296997,4892.7265625,0.328125
2025-07-27 22:46:59,client_1,SendActivations,4.498088359832764,6220.21484375,0.328125
2025-07-27 22:47:12,client_2,SendActivations,8.287176847457886,4759.265625,0.328125
2025-07-27 22:47:18,client_0,SendActivations,8.251336812973022,4822.015625,0.328125
2025-07-27 22:47:20,client_4,SendActivations,5.577590227127075,5031.92578125,0.328125
2025-07-27 22:47:21,client_3,SendActivations,3.716581106185913,4892.7265625,0.328125
2025-07-27 22:47:26,client_1,SendActivations,4.205009460449219,6219.96875,0.328125
2025-07-27 22:47:42,client_2,SendActivations,8.921005010604858,4759.265625,0.328125
2025-07-27 22:47:47,client_0,SendActivations,4.765111684799194,4735.0390625,0.328125
2025-07-27 22:47:48,client_3,SendActivations,6.577685356140137,4892.7265625,0.328125
2025-07-27 22:47:51,client_4,SendActivations,5.444814443588257,5032.1796875,0.328125
2025-07-27 22:47:52,client_1,SendActivations,4.929882764816284,6219.96484375,0.328125
2025-07-27 22:48:07,client_2,SendActivations,8.56485891342163,4759.015625,0.328125
2025-07-27 22:48:16,client_3,SendActivations,5.248591661453247,4892.4765625,0.328125
2025-07-27 22:48:17,client_0,SendActivations,8.116144895553589,4760.18359375,0.328125
2025-07-27 22:48:20,client_4,SendActivations,4.734446048736572,5002.3046875,0.328125
2025-07-27 22:48:21,client_1,SendActivations,4.394789457321167,6220.22265625,0.328125
2025-07-27 22:48:36,client_2,SendActivations,9.15551495552063,4759.015625,0.328125
2025-07-27 22:48:45,client_3,SendActivations,4.875805854797363,4892.73046875,0.328125
2025-07-27 22:48:46,client_0,SendActivations,5.302939176559448,4762.26171875,0.328125
2025-07-27 22:48:48,client_4,SendActivations,4.626327037811279,5002.5546875,0.328125
2025-07-27 22:48:51,client_1,SendActivations,5.564528465270996,6187.09375,0.328125
2025-07-27 22:48:57,client_2,SendActivations,7.837928056716919,4759.015625,0.328125
2025-07-27 22:49:12,client_0,SendActivations,6.51353645324707,4761.765625,0.328125
2025-07-27 22:49:13,client_3,SendActivations,4.088357448577881,4862.484375,0.328125
2025-07-27 22:49:14,client_4,SendActivations,3.893125295639038,5002.0546875,0.328125
2025-07-27 22:49:25,client_1,SendActivations,8.216027736663818,6187.09765625,0.328125
2025-07-27 22:49:29,client_2,SendActivations,8.110902070999146,4759.015625,0.328125
2025-07-27 22:49:38,client_0,SendActivations,6.264619827270508,4761.76171875,0.328125
2025-07-27 22:49:40,client_3,SendActivations,5.080763339996338,4862.734375,0.328125
2025-07-27 22:49:41,client_4,SendActivations,4.599259376525879,4974.68359375,0.328125
2025-07-27 22:49:43,client_1,SendActivations,4.89859938621521,6187.34375,0.328125
2025-07-27 22:49:59,client_2,SendActivations,6.717728614807129,4759.015625,0.328125
2025-07-27 22:50:07,client_3,SendActivations,2.9538581371307373,4862.734375,0.328125
2025-07-27 22:50:08,client_4,SendActivations,3.268439531326294,4933.09375,0.328125
2025-07-27 22:50:18,client_0,SendActivations,9.026751041412354,4762.015625,0.328125
2025-07-27 22:50:20,client_1,SendActivations,8.744340181350708,6194.1171875,0.328125
2025-07-27 22:50:31,client_2,SendActivations,6.653178930282593,4759.515625,0.328125
2025-07-27 22:50:34,client_3,SendActivations,4.362301349639893,4883.2734375,0.328125
2025-07-27 22:50:39,client_4,SendActivations,8.498635053634644,4933.3515625,0.328125
2025-07-27 22:50:53,client_0,SendActivations,7.765874862670898,4796.29296875,0.328125
2025-07-27 22:50:55,client_1,SendActivations,7.18890380859375,6201.8515625,0.328125
2025-07-27 22:50:57,client_3,SendActivations,4.385844469070435,4886.3671875,0.328125
2025-07-27 22:50:58,client_2,SendActivations,4.315795421600342,4759.265625,0.328125
2025-07-27 22:51:00,client_4,SendActivations,4.220164060592651,4952.90234375,0.328125
2025-07-27 22:51:25,client_3,SendActivations,6.1552674770355225,4886.3671875,0.328125
2025-07-27 22:51:26,client_1,SendActivations,6.2147462368011475,6202.22265625,0.328125
2025-07-27 22:51:26,client_0,SendActivations,7.619832515716553,4810.96875,0.328125
2025-07-27 22:51:29,client_2,SendActivations,3.4675464630126953,4735.390625,0.328125
2025-07-27 22:51:30,client_4,SendActivations,5.291209697723389,4959.88671875,0.328125
2025-07-27 22:51:51,client_3,SendActivations,7.182886123657227,4886.3671875,0.328125
2025-07-27 22:51:56,client_1,SendActivations,5.847229242324829,6201.97265625,0.328125
2025-07-27 22:51:58,client_0,SendActivations,5.976060390472412,4812.671875,0.328125
2025-07-27 22:51:58,client_4,SendActivations,4.147814989089966,4963.22265625,0.328125
2025-07-27 22:52:00,client_2,SendActivations,5.23402214050293,4739.6328125,0.328125
2025-07-27 22:52:04,client_3,SendActivations,4.377441883087158,4888.5078125,0.328125
2025-07-27 22:52:25,client_4,SendActivations,6.004047632217407,4965.9765625,0.328125
2025-07-27 22:52:28,client_1,SendActivations,4.679474115371704,6201.9765625,0.328125
2025-07-27 22:52:29,client_0,SendActivations,3.66404128074646,4812.67578125,0.328125
2025-07-27 22:52:30,client_2,SendActivations,3.6166369915008545,4769.26953125,0.328125
2025-07-27 22:52:31,client_3,SendActivations,4.069612741470337,4889.6171875,0.328125
2025-07-27 22:52:38,client_4,SendActivations,6.1874024868011475,4980.86328125,0.328125
2025-07-27 22:52:56,client_3,SendActivations,6.177449464797974,4889.3671875,0.328125
2025-07-27 22:53:00,client_1,SendActivations,3.023131847381592,6202.22265625,0.328125
2025-07-27 22:53:06,client_0,SendActivations,5.843440771102905,4812.6796875,0.328125
2025-07-27 22:53:08,client_2,SendActivations,7.818059206008911,4771.26953125,0.328125
2025-07-27 22:53:12,client_4,SendActivations,7.754974842071533,4983.9765625,0.328125
2025-07-27 22:53:20,client_3,SendActivations,4.181267976760864,4889.37109375,0.328125
2025-07-27 22:53:29,client_1,SendActivations,8.686048746109009,6197.51953125,0.328125
2025-07-27 22:53:37,client_0,SendActivations,5.246142387390137,4812.93359375,0.328125
2025-07-27 22:53:39,client_2,SendActivations,4.884814500808716,4771.01953125,0.328125
2025-07-27 22:53:40,client_4,SendActivations,6.322875738143921,4983.9765625,0.328125
2025-07-27 22:53:43,client_3,SendActivations,5.411033391952515,4891.23828125,0.328125
2025-07-27 22:53:46,client_1,SendActivations,3.806291341781616,6199.22265625,0.328125
2025-07-27 22:54:06,client_0,SendActivations,7.037452936172485,4779.8046875,0.328125
2025-07-27 22:54:09,client_2,SendActivations,7.6288743019104,4771.26953125,0.328125
2025-07-27 22:54:10,client_4,SendActivations,6.248887062072754,4989.66796875,0.328125
2025-07-27 22:54:13,client_3,SendActivations,3.6755895614624023,4906.55859375,0.328125
2025-07-27 22:54:15,client_1,SendActivations,5.7719972133636475,6199.23046875,0.328125
2025-07-27 22:54:36,client_0,SendActivations,8.815832138061523,4780.05859375,0.328125
2025-07-27 22:54:39,client_4,SendActivations,4.193244218826294,4989.98046875,0.328125
2025-07-27 22:54:40,client_2,SendActivations,6.664463758468628,4771.26953125,0.328125
2025-07-27 22:54:40,client_3,SendActivations,3.9477455615997314,4907.625,0.328125
2025-07-27 22:54:43,client_1,SendActivations,4.05151104927063,6199.2265625,0.328125
2025-07-27 22:55:06,client_0,SendActivations,6.153332233428955,4779.8046875,0.328125
2025-07-27 22:55:07,client_4,SendActivations,4.528242826461792,4990.23046875,0.328125
2025-07-27 22:55:08,client_3,SendActivations,3.819161891937256,4907.375,0.328125
2025-07-27 22:55:10,client_2,SendActivations,3.933645486831665,4771.2734375,0.328125
2025-07-27 22:55:12,client_1,SendActivations,3.95756459236145,6199.48046875,0.328125
2025-07-27 22:55:34,client_0,SendActivations,6.397306442260742,4779.80859375,0.328125
2025-07-27 22:55:35,client_4,SendActivations,3.626328468322754,4990.23046875,0.328125
2025-07-27 22:55:38,client_3,SendActivations,5.204847812652588,4907.62890625,0.328125
2025-07-27 22:55:41,client_2,SendActivations,4.86205267906189,4771.2734375,0.328125
2025-07-27 22:55:43,client_1,SendActivations,6.678924560546875,6199.2265625,0.328125
2025-07-27 22:55:59,client_0,SendActivations,6.445751428604126,4779.8046875,0.328125
2025-07-27 22:56:02,client_4,SendActivations,8.505255222320557,4989.98046875,0.328125
2025-07-27 22:56:06,client_3,SendActivations,3.602982997894287,4937.22265625,0.328125
2025-07-27 22:56:12,client_2,SendActivations,4.830852746963501,4771.02734375,0.328125
2025-07-27 22:56:18,client_1,SendActivations,7.598823308944702,6199.48046875,0.328125
2025-07-27 22:56:27,client_0,SendActivations,6.69139552116394,4779.8125,0.328125
2025-07-27 22:56:28,client_4,SendActivations,5.389208793640137,4989.98046875,0.328125
2025-07-27 22:56:32,client_3,SendActivations,5.9595723152160645,4940.6015625,0.328125
2025-07-27 22:56:45,client_2,SendActivations,8.294042110443115,4771.02734375,0.328125
2025-07-27 22:56:53,client_1,SendActivations,8.135473012924194,6199.4765625,0.328125
2025-07-27 22:56:54,client_4,SendActivations,7.129183292388916,4990.23046875,0.328125
2025-07-27 22:56:57,client_0,SendActivations,5.315281391143799,4781.75390625,0.328125
2025-07-27 22:57:01,client_3,SendActivations,5.863675355911255,4940.6015625,0.328125
2025-07-27 22:57:17,client_2,SendActivations,8.652547836303711,4771.27734375,0.328125
2025-07-27 22:57:23,client_1,SendActivations,6.866355895996094,6198.984375,0.328125
2025-07-27 22:57:23,client_4,SendActivations,6.841488361358643,4942.35546875,0.328125
2025-07-27 22:57:29,client_3,SendActivations,5.965689659118652,4940.3515625,0.328125
2025-07-27 22:57:29,client_0,SendActivations,7.029720306396484,4783.5625,0.328125
2025-07-27 22:57:34,client_2,SendActivations,6.755561351776123,4771.02734375,0.328125
2025-07-27 22:57:48,client_4,SendActivations,6.081845045089722,4942.359375,0.328125
2025-07-27 22:57:53,client_1,SendActivations,8.12160325050354,6199.23046875,0.328125
2025-07-27 22:57:54,client_3,SendActivations,4.796229362487793,4940.6015625,0.328125
2025-07-27 22:58:03,client_0,SendActivations,6.874434471130371,4783.3125,0.328125
2025-07-27 22:58:08,client_2,SendActivations,7.729310750961304,4747.15234375,0.328125
2025-07-27 22:58:09,client_4,SendActivations,7.737498760223389,4942.359375,0.328125
2025-07-27 22:58:18,client_1,SendActivations,3.241304874420166,6199.484375,0.328125
2025-07-27 22:58:20,client_3,SendActivations,5.574304103851318,4940.6015625,0.328125
2025-07-27 22:58:36,client_0,SendActivations,8.089122772216797,4747.73046875,0.328125
2025-07-27 22:58:38,client_4,SendActivations,6.92580246925354,4953.3671875,0.328125
2025-07-27 22:58:41,client_2,SendActivations,5.298969268798828,4747.40234375,0.328125
2025-07-27 22:58:45,client_3,SendActivations,4.9627604484558105,4940.8515625,0.328125
2025-07-27 22:58:47,client_1,SendActivations,6.516034364700317,6199.23046875,0.328125
2025-07-27 22:59:06,client_4,SendActivations,7.436337232589722,4956.98828125,0.328125
2025-07-27 22:59:07,client_0,SendActivations,8.3931405544281,4752.9375,0.328125
2025-07-27 22:59:11,client_2,SendActivations,3.5145082473754883,4717.40234375,0.328125
2025-07-27 22:59:15,client_3,SendActivations,6.637493133544922,4916.4765625,0.328125
2025-07-27 22:59:17,client_1,SendActivations,5.755756616592407,6199.234375,0.328125
2025-07-27 22:59:35,client_4,SendActivations,6.632814884185791,4957.23828125,0.328125
2025-07-27 22:59:36,client_0,SendActivations,8.568594932556152,4756.66796875,0.328125
2025-07-27 22:59:41,client_2,SendActivations,5.748284578323364,4717.15234375,0.328125
2025-07-27 22:59:46,client_3,SendActivations,6.242596387863159,4916.4765625,0.328125
2025-07-27 22:59:47,client_1,SendActivations,7.15497612953186,6207.33203125,0.328125
2025-07-27 23:00:02,client_4,SendActivations,8.47341513633728,4941.8046875,0.328125
2025-07-27 23:00:04,client_0,SendActivations,5.628772258758545,4756.99609375,0.328125
2025-07-27 23:00:12,client_2,SendActivations,5.7483062744140625,4736.1796875,0.328125
2025-07-27 23:00:15,client_3,SendActivations,5.879727363586426,4877.7578125,0.328125
2025-07-27 23:00:19,client_1,SendActivations,6.692436695098877,6211.203125,0.328125
2025-07-27 23:00:28,client_4,SendActivations,3.8798725605010986,4953.12890625,0.328125
2025-07-27 23:00:34,client_0,SendActivations,7.278176307678223,4756.75390625,0.328125
2025-07-27 23:00:44,client_3,SendActivations,5.392004013061523,4894.3359375,0.328125
2025-07-27 23:00:47,client_2,SendActivations,7.52037239074707,4753.53515625,0.328125
2025-07-27 23:00:49,client_1,SendActivations,6.507375955581665,6211.19921875,0.328125
2025-07-27 23:00:59,client_4,SendActivations,8.474184274673462,4954.23828125,0.328125
2025-07-27 23:01:04,client_0,SendActivations,8.22655963897705,4758.6328125,0.328125
2025-07-27 23:01:11,client_3,SendActivations,4.941143035888672,4905.1640625,0.328125
2025-07-27 23:01:20,client_2,SendActivations,7.620454788208008,4756.27734375,0.328125
2025-07-27 23:01:21,client_1,SendActivations,7.785527467727661,6211.203125,0.328125
2025-07-27 23:01:27,client_4,SendActivations,5.074409484863281,4954.23828125,0.328125
2025-07-27 23:01:33,client_0,SendActivations,5.793834209442139,4773.99609375,0.328125
2025-07-27 23:01:37,client_3,SendActivations,3.688077688217163,4907.640625,0.328125
2025-07-27 23:01:50,client_1,SendActivations,5.278465032577515,6175.32421875,0.328125
2025-07-27 23:01:54,client_2,SendActivations,7.350546360015869,4756.27734375,0.328125
2025-07-27 23:01:59,client_4,SendActivations,5.48790979385376,4955.2265625,0.328125
2025-07-27 23:02:01,client_0,SendActivations,4.454990863800049,4791.30859375,0.328125
2025-07-27 23:02:02,client_3,SendActivations,5.355241775512695,4907.640625,0.328125
2025-07-27 23:02:08,client_1,SendActivations,3.932983160018921,6180.84375,0.328125
2025-07-27 23:02:26,client_2,SendActivations,8.544520616531372,4756.02734375,0.328125
2025-07-27 23:02:28,client_4,SendActivations,6.200281858444214,4957.4921875,0.328125
2025-07-27 23:02:29,client_0,SendActivations,4.8446879386901855,4793.0078125,0.328125
2025-07-27 23:02:30,client_3,SendActivations,4.178838014602661,4907.640625,0.328125
2025-07-27 23:02:32,client_1,SendActivations,4.004262208938599,6183.94921875,0.328125
2025-07-27 23:02:48,client_2,SendActivations,9.194885730743408,4756.02734375,0.328125
2025-07-27 23:02:56,client_4,SendActivations,5.5869140625,4956.9921875,0.328125
2025-07-27 23:02:58,client_3,SendActivations,3.713421106338501,4907.890625,0.328125
2025-07-27 23:02:59,client_0,SendActivations,4.130385160446167,4793.05078125,0.328125
2025-07-27 23:03:02,client_1,SendActivations,3.8810200691223145,6184.203125,0.328125
2025-07-27 23:03:07,client_2,SendActivations,7.1427342891693115,4756.27734375,0.328125
2025-07-27 23:03:21,client_4,SendActivations,3.543158769607544,4957.2421875,0.328125
2025-07-27 23:03:23,client_3,SendActivations,2.9031124114990234,4907.390625,0.328125
2025-07-27 23:03:26,client_0,SendActivations,2.8072311878204346,4750.58203125,0.328125
2025-07-27 23:03:38,client_1,SendActivations,7.644017696380615,6183.953125,0.328125
2025-07-27 23:03:42,client_2,SendActivations,8.332862615585327,4756.28515625,0.328125
2025-07-27 23:03:50,client_3,SendActivations,6.1751484870910645,4907.640625,0.328125
2025-07-27 23:03:53,client_4,SendActivations,6.271776914596558,4955.5703125,0.328125
2025-07-27 23:03:54,client_0,SendActivations,5.525104284286499,4762.55078125,0.328125
2025-07-27 23:04:10,client_1,SendActivations,8.96542739868164,6183.9609375,0.328125
2025-07-27 23:04:14,client_3,SendActivations,4.832401514053345,4927.89453125,0.328125
2025-07-27 23:04:15,client_2,SendActivations,8.095599174499512,4756.03515625,0.328125
2025-07-27 23:04:22,client_0,SendActivations,4.538692951202393,4762.5546875,0.328125
2025-07-27 23:04:24,client_4,SendActivations,6.6214072704315186,4957.4921875,0.328125
